Region,Tweet,Sentiment
West,the property is very quiet with the mco pkp there is enquiry but tenant and buyer no chance to view the property we can close the deal #stayhomestaysafe #socialdistancing #mco #gentingproperty kuala lumpur ,POSITIVE
West,makan dekat ikea pagi tadi #socialdistancing gusti ,NEGATIVE
West,makan dekat selera pindang foodcourt jbcc macam jawab exam spm dalam dewan ye #covid19malaysia #selerapindangjbcc #socialdistancing,POSITIVE
West,not so social distancing after all ,NEUTRAL
West,line kelana jaya service normal ke queue panjang sangat ni sampai tak bleh nk social distancing taman melati station ,NEUTRAL
West,i know they do but putting a large group of people without proper social distancing for a long time is not the way to do it people can be healthy when they re arrested and then sakit after being exposed is this how you do basic sampling in science ,POSITIVE
West,a great way to frame our thinking around social distancing jude ,POSITIVE
West,kt bandar pun sama tak payah nk kata kat kampung social distancing lagi bersesak2 ada lah nth2 dia lah tu yg kat kampung tak pakai mask tak ikut sop ,NEGATIVE
West,social distancing konon penuh kelempuk baru nak up duduk depan starbuck bukit bintang tu aku sound kan sekali terus pandang tak puas hati ,NEGATIVE
West,you know it is gonna be a long queue to ikea when they give out free water #ikeacheras #kesanakesini #socialdistancing mytown shopping centre ,POSITIVE
West,ape sia circuit breaker social distancing isolation suddenly half of 2020 is over like huh next thing you know i m 87 with 3 teeth left struggling to tweet because arthritis,NEGATIVE
West,salam hai en rafizi our brand s latest t shirt design is currently selling on our shopee platform t shirt perfect to remind everyone to keep social distancing h,POSITIVE
West,86 hahaha ckp kt dia jgn masuk social distancing hahahahaha,POSITIVE
West,ramai ramai kena tangkap tanpa ada social distancing duduk lama lama pulak beramai ramai ya faham tak suka pati tapi kalau boleh janganlah bagi diorang terdedah dengan penyakit itu je memang salah pun diorang duduk sini tak ada siapa pun nafikan benda tu ,NEGATIVE
West,social distancing is an essential way to slow down the spread of covid 19 and it s important that you follow the social distancing recommendations our stickers are laminated and scratch proof with anti skid ,NEUTRAL
West,date dengan semua stranger dalam kedai nih meja lain2 social distancing kann huhuh ,NEGATIVE
West,tadi i lalu dekat sunway velocity medical centre lepas tu ada ramai foreign workers beratur maybe semua tu nak buat covid test lah kot tapi the thing is semua beratur rapat2 social distancing zero tapi i tak tangkap gambar sebab tak suka viral plus masa tu tengah driving ,NEGATIVE
West,aku jumpa member bertiga pun ada social distancing korang yang kemana mana tiada jaga jarak social distancing tu pe cer tak yah gaban sangat la covid covid bila nak berhenti ,NEGATIVE
West,ok where is the social distancing in this polyclinic xd,NEUTRAL
West,member tak social distancing takpe kalau bukan member kita hentam ksi lunyai,NEGATIVE
West,social distancing ,NEUTRAL
West,selamat hari raya aidilfitri happy eid al fitr wishing to my family friends a health and have a blessed celebration with your loved ones last not least stay safe #socialdistancing #covid19 #hariraya2020 htt,POSITIVE
West,its so scary going out now coz social distancing is no more also people forgot to wear mask smh,NEGATIVE
West,yup tp haritue pon gov mcm dah bg hint cakap kite tak boleh beraya awal maybe 2 minggu awal xboleh la kot dia tgk keadaan awal raya nanti mcm mane kalau rakyat disiplin kes berkurang maybe boleh dah rentas negeri tp still social distancing,NEGATIVE
West,kucing pun pandai social distancing ,POSITIVE
West,1m social distancing with the first one and 295km social distancing with the other 6 but everyone has no distance in my heart htt,NEUTRAL
West,on the go with this white cotton tee last week as well for a date material tak shrink lps basuh that s a amp kain sedap tak panas the wording social distancing makes people go away from me amp i super love it lol #whatsinmyfarm instagra,POSITIVE
West,nice nanti aku prep tape utk buat jarak social distancing,POSITIVE
West,can people stop posting pictures of them social distancing with their friends on raya visits when we know there weren t any distancing done prior to after that picture a pandemic sop is not a social media trend also govt kasi chance beraya 1st day je ni dah hari ke 3 ye,NEUTRAL
West,experiencing #cabinfever due to #socialdistancing or #selfquarantine in the wake of #covid19 #whencanweflyagain #windowseat #missthailand #missminnie #husbandandwife #stayhome #staysafe #wfh #family singapore ,NEUTRAL
West,erm social distancing at the computer lab ,NEUTRAL
West,going out to buy some iftar and found out there is a bazaar ramadan in dataran niaga bts the local parliament came to observe if people practicing social distancing ,NEUTRAL
West,kalau pagi raya salam peluk2 nangis jangan borak pasal social distancing aku sanitize tangan 2 kali lepas video ni diambik sekian ,NEGATIVE
West,social distancing robots in my country s park we re living in a black mirror episode ,NEUTRAL
West,is football with social distancing sops still fun just ask the players at week 1 of our summer camp #littleleaguesoccermy the new camp bandar utama ,POSITIVE
West,also don t forget social distancing and wash your hands #social distancing #st,NEUTRAL
West,social distancing ,NEUTRAL
West,selamat hari zoom raya #aidilfitri 2020 #socialdistancing #circuitbreaker jurong west s,POSITIVE
West,#sekolahkebangsaan #sekolah #school #sekolahjeniskebangsaan #socialdistancing #sekolahpersendirian #convent #privateschool #smkconvent #conventklang #sekolahtelukgadong #sktelukgadong ppki sk telok gadong klang ,POSITIVE
West,social distancing ,NEUTRAL
West,some shops follow and some shops don t tp tu la dekat area yg banyak kiosk susah nk social distancing ruang tak luas jadi crowded dgn people queue lagi orang nk jalan lagi area village grocer tu,NEGATIVE
West,anaqi beraya ikut sop jaga social distancing taman scientex pasir gudang ,NEGATIVE
West,lrt skrg dah takde social distancing ke ,NEGATIVE
West,sama masih dengan tabiat pkp tak keluar rumah langsung sejak 17 mac beli barang online hatta groceries sembur2 segala benda yang beli masih mengajar online juga tapi tengok orang share ramai dah tak amalkan social distancin,NEGATIVE
West,social distancing ,NEUTRAL
West,i think im weird im pretty happy witht the social distancing thing for raya even though i am team raya kl i will b spending it at home with my parents only at least no need to answer bila habes belajar napa balek tahu tak berapa kes covid import dr uk ,POSITIVE
West,nak tahan letak lah tempat yang elok bukan cramp satu tempat sampai tak ada social distancing ,NEGATIVE
West,pseudoscops team like to wishes all our muslim friends a salamat hari raya aidilfitri have a wonderful day ahead let s continue to celebrate at home and keep our social distancing pseudoscops ,POSITIVE
West,hmpa tgk ni mana ada social distancing ,POSITIVE
West,if imi tak tahan they can practice social distancing pemilihan ayat kau tu dah salah this not something yang nak dianggap blessing,POSITIVE
West,#happy #eidmubarak #1441h wishing everyone selamat hari raya aidilfitri and the best wishes of joy and peace to everyone while enjoying your long weekend don t forget to #staysafe and #stayathome as much as possible #teamrayajohor #raya2020 #love #socialdistancing ,POSITIVE
West,attending the 8 30am mass at church of st francis xavier petaling jaya practice social distancing at least 1 meter archdiocese of kuala lumpur ,NEUTRAL
West,i swear man some people don t understand social distancing and when that s not enough cut queue and wear mask cacat all this happ,POSITIVE
West,kepala hotak dia pati kena dekat depot tahanan instead marah kan pati marah lah cara sop tak betul dekat depot tu cramp space social distancing pun ke laut sebab tu kes meningkat ,NEGATIVE
West,happy birthday deepika and manoj #socialdistancing page 144 of 366 https ,POSITIVE
West,nak masuk skechers tapi social distancing cam takde,NEGATIVE
West,takde social distancing kot muri,POSITIVE
West,bila amek gambar social distancing bila dalam rumah bukan men rapat2 kakak ko laaa,POSITIVE
West,a very #big #wakeup #to #those #who #dontknow etc #young #socialdistancing #safedistancing #despite #individual #everybody #nation s #efforts #goodthoughts #goodthoughttianomg #to #keep #singapore ,NEUTRAL
West,hn just nk jimatkn masa xnak org kalut2 amik beg cabin xdak social distancing ,NEGATIVE
West,20 orang social distancing nak makan beratur kekalkan jarak 1 meter no physical contact kalau dpt duit raya kena spray dettol dlu dont worry guys we can do it ,NEGATIVE
West,gomen bukak mall so people can buy things from retailers to help the country s economy bukan suruh ko melepak kat mall dah tu social distancing pun ,NEUTRAL
West,a very #big #wakeup #to #those #who #dontknow etc #young #socialdistancing #safedistancing #despite #individual #everybody #nation s #efforts #goodthoughts #goodthoughttianomg #to #keep #singapore ,NEUTRAL
West,dato seri since ada social distancing ada limit tak yg boleh masuk surau atau masjid or masuk selagi muat ,POSITIVE
West,ss budak sekolah bocah on rank main sampah pick hero midlaner tp rotation ke laut main tank tp pergi farm push tower pakai mm tak reti jaga jarak tkde social distancing dgn team enemy palat betul budak sekolah,NEGATIVE
